2015-05-01 00:15:00,0
2015-05-01 00:30:00,0
2015-05-01 00:45:00,0
2015-05-01 01:00:00,0
2015-05-01 01:15:00,0
2015-05-01 01:30:00,0
2015-05-01 01:45:00,0
2015-05-01 02:00:00,0
2015-05-01 02:15:00,0
2015-05-01 02:30:00,0
2015-05-01 02:45:00,0
2015-05-01 03:00:00,0
2015-05-01 03:15:00,0
2015-05-01 03:30:00,0
2015-05-01 03:45:00,0
2015-05-01 04:00:00,0
2015-05-01 04:15:00,0
2015-05-01 04:30:00,0
2015-05-01 04:45:00,0
2015-05-01 05:00:00,0
2015-05-01 05:15:00,0
2015-05-01 05:30:00,0
2015-05-01 05:45:00,0
2015-05-01 06:00:00,0
2015-05-01 06:15:00,0
2015-05-01 06:30:00,0
2015-05-01 06:45:00,9.068
2015-05-01 07:00:00,9.068
2015-05-01 07:15:00,29.295
2015-05-01 07:30:00,45.337002
2015-05-01 07:45:00,45.337002
2015-05-01 08:00:00,119.970001
2015-05-01 08:15:00,119.970001
2015-05-01 08:30:00,119.970001
2015-05-01 08:45:00,129.735001
2015-05-01 09:00:00,157.634995
2015-05-01 09:15:00,272.722992
2015-05-01 09:30:00,315.269989
2015-05-01 09:45:00,279
2015-05-01 10:00:00,279
2015-05-01 10:15:00,318.059998
2015-05-01 10:30:00,374.558014
2015-05-01 10:45:00,374.558014
2015-05-01 11:00:00,272.722992
2015-05-01 11:15:00,357.119995
2015-05-01 11:30:00,351.540009
2015-05-01 11:45:00,327.127014
2015-05-01 12:00:00,368.977997
2015-05-01 12:15:00,359.910004
2015-05-01 12:30:00,297.832001
2015-05-01 12:45:00,338.287994
2015-05-01 13:00:00,288.765015
2015-05-01 13:15:00,293.647003
2015-05-01 13:30:00,338.287994
2015-05-01 13:45:00,315.269989
2015-05-01 14:00:00,284.579987
2015-05-01 14:15:00,360.608002
2015-05-01 14:30:00,450.584991
2015-05-01 14:45:00,366.88501
2015-05-01 15:00:00,475.695007
2015-05-01 15:15:00,510.570007
2015-05-01 15:30:00,544.747009
2015-05-01 15:45:00,507.779999
2015-05-01 16:00:00,447.795013
2015-05-01 16:15:00,529.403015
2015-05-01 16:30:00,597.059998
2015-05-01 16:45:00,471.51001
2015-05-01 17:00:00,283.184998
2015-05-01 17:15:00,175.770004
2015-05-01 17:30:00,179.955002
2015-05-01 17:45:00,161.123001
2015-05-01 18:00:00,117.876999
2015-05-01 18:15:00,93.464996
2015-05-01 18:30:00,93.464996
2015-05-01 18:45:00,80.910004
2015-05-01 19:00:00,66.263
2015-05-01 19:15:00,48.126999
2015-05-01 19:30:00,48.126999
2015-05-01 19:45:00,32.782001
2015-05-01 20:00:00,17.437
2015-05-01 20:15:00,6.277
2015-05-01 20:30:00,6.277
2015-05-01 20:45:00,6.277
2015-05-01 21:00:00,0
2015-05-01 21:15:00,0
2015-05-01 21:30:00,0
2015-05-01 21:45:00,0
2015-05-01 22:00:00,0
2015-05-01 22:15:00,0
2015-05-01 22:30:00,0
2015-05-01 22:45:00,0
2015-05-01 23:00:00,0
2015-05-01 23:15:00,0
2015-05-01 23:30:00,0
2015-05-01 23:45:00,0
2015-05-02 00:00:00,0
2015-05-02 00:15:00,0
2015-05-02 00:30:00,0
2015-05-02 00:45:00,0
2015-05-02 01:00:00,0
2015-05-02 01:15:00,0
2015-05-02 01:30:00,0
2015-05-02 01:45:00,0
2015-05-02 02:00:00,0
2015-05-02 02:15:00,0
2015-05-02 02:30:00,0
2015-05-02 02:45:00,0
2015-05-02 03:00:00,0
2015-05-02 03:15:00,0
2015-05-02 03:30:00,0
2015-05-02 03:45:00,0
2015-05-02 04:00:00,0
2015-05-02 04:15:00,0
2015-05-02 04:30:00,0
2015-05-02 04:45:00,0
2015-05-02 05:00:00,0
2015-05-02 05:15:00,0
2015-05-02 05:30:00,0
2015-05-02 05:45:00,0
2015-05-02 06:00:00,0
2015-05-02 06:15:00,0
2015-05-02 06:30:00,4.883
2015-05-02 06:45:00,4.883
2015-05-02 07:00:00,13.95
2015-05-02 07:15:00,26.504999
2015-05-02 07:30:00,43.943001
2015-05-02 07:45:00,43.943001
2015-05-02 08:00:00,198.787003
2015-05-02 08:15:00,241.335007
2015-05-02 08:30:00,153.449997
2015-05-02 08:45:00,200.880005
2015-05-02 09:00:00,288.066986
2015-05-02 09:15:00,375.255005
2015-05-02 09:30:00,520.335022
2015-05-02 09:45:00,606.127991
2015-05-02 10:00:00,659.835022
2015-05-02 10:15:00,703.080017
2015-05-02 10:30:00,597.757996
2015-05-02 10:45:00,766.552979
2015-05-02 11:00:00,795.846985
2015-05-02 11:15:00,614.497009
2015-05-02 11:30:00,885.825012
2015-05-02 11:45:00,1009.28302
2015-05-02 12:00:00,768.64502
2015-05-02 12:15:00,838.39502
2015-05-02 12:30:00,970.221985
2015-05-02 12:45:00,1033.694946
2015-05-02 13:00:00,1062.292969
2015-05-02 13:15:00,1055.317993
2015-05-02 13:30:00,896.288025
2015-05-02 13:45:00,880.244995
2015-05-02 14:00:00,842.580017
2015-05-02 14:15:00,888.61499
2015-05-02 14:30:00,888.61499
2015-05-02 14:45:00,831.419983
2015-05-02 15:00:00,777.015015
2015-05-02 15:15:00,777.015015
2015-05-02 15:30:00,680.76001
2015-05-02 15:45:00,545.445007
2015-05-02 16:00:00,457.559998
2015-05-02 16:15:00,414.315002
2015-05-02 16:30:00,317.363007
2015-05-02 16:45:00,228.779999
2015-05-02 17:00:00,228.779999
2015-05-02 17:15:00,179.257004
2015-05-02 17:30:00,142.289993
2015-05-02 17:45:00,108.112
2015-05-02 18:00:00,88.582001
2015-05-02 18:15:00,71.843002
2015-05-02 18:30:00,71.843002
2015-05-02 18:45:00,50.917
2015-05-02 19:00:00,50.917
2015-05-02 19:15:00,37.665001
2015-05-02 19:30:00,37.665001
2015-05-02 19:45:00,21.622
2015-05-02 20:00:00,9.068
2015-05-02 20:15:00,9.068
2015-05-02 20:30:00,9.068
2015-05-02 20:45:00,1.395
2015-05-02 21:00:00,1.395
2015-05-02 21:15:00,1.395
2015-05-02 21:30:00,1.395
2015-05-02 21:45:00,1.395
2015-05-02 22:00:00,1.395
2015-05-02 22:15:00,1.395
2015-05-02 22:30:00,1.395
2015-05-02 22:45:00,0
2015-05-02 23:00:00,0
2015-05-02 23:15:00,0
2015-05-02 23:30:00,0
2015-05-02 23:45:00,0
2015-05-03 00:00:00,0
2015-05-03 00:15:00,0
2015-05-03 00:30:00,0
2015-05-03 00:45:00,0
2015-05-03 01:00:00,0
2015-05-03 01:15:00,0
2015-05-03 01:30:00,0
2015-05-03 01:45:00,0
2015-05-03 02:00:00,0
2015-05-03 02:15:00,0
2015-05-03 02:30:00,0
2015-05-03 02:45:00,0
2015-05-03 03:00:00,0
2015-05-03 03:15:00,0
2015-05-03 03:30:00,0
2015-05-03 03:45:00,0
2015-05-03 04:00:00,0
2015-05-03 04:15:00,0
2015-05-03 04:30:00,0
2015-05-03 04:45:00,0
2015-05-03 05:00:00,0
2015-05-03 05:15:00,0
2015-05-03 05:30:00,0
2015-05-03 05:45:00,0
2015-05-03 06:00:00,0
2015-05-03 06:15:00,0
2015-05-03 06:30:00,0
2015-05-03 06:45:00,9.765
2015-05-03 07:00:00,68.355003
2015-05-03 07:15:00,68.355003
2015-05-03 07:30:00,68.355003
2015-05-03 07:45:00,92.07
2015-05-03 08:00:00,154.845001
2015-05-03 08:15:00,148.567001
2015-05-03 08:30:00,148.567001
2015-05-03 08:45:00,179.955002
2015-05-03 09:00:00,198.089996
2015-05-03 09:15:00,278.303009
2015-05-03 09:30:00,297.832001
2015-05-03 09:45:00,365.48999
2015-05-03 10:00:00,390.600006
2015-05-03 10:15:00,364.792999
2015-05-03 10:30:00,414.315002
2015-05-03 10:45:00,442.214996
2015-05-03 11:00:00,521.72998
2015-05-03 11:15:00,539.86499
2015-05-03 11:30:00,504.292999
2015-05-03 11:45:00,597.059998
2015-05-03 12:00:00,784.687012
2015-05-03 12:15:00,628.447021
2015-05-03 12:30:00,608.219971
2015-05-03 12:45:00,585.900024
