time,timestep,real,predicted
2019-05-01  12:30:00,2,0.032699,-0.07999237
2019-05-01  12:30:00,3,0.032699,-0.10521631
2019-05-01  12:45:00,0,0.032699,-0.050628126
2019-05-01  12:45:00,1,0.032699,-0.12992993
2019-05-01  12:45:00,2,0.032699,-0.107436776
2019-05-01  12:45:00,3,0.032699,-0.13932352
2019-05-01  13:00:00,0,0.032699,-0.0524737
2019-05-01  13:00:00,1,0.032699,-0.13618246
2019-05-01  13:00:00,2,0.032699,-0.11398813
2019-05-01  13:00:00,3,0.032699,-0.14944957
2019-05-01  13:15:00,0,0.032699,-0.13998905
2019-05-01  13:15:00,1,0.032699,-0.15718907
2019-05-01  13:15:00,2,0.032699,-0.15584062
2019-05-01  13:15:00,3,0.032699,-0.16639437
2019-05-01  13:30:00,0,0.032699,-0.09288442
2019-05-01  13:30:00,1,0.032699,-0.13355139
2019-05-01  13:30:00,2,0.032699,-0.1254624
2019-05-01  13:30:00,3,0.032699,-0.1434516
2019-05-01  13:45:00,0,0.032699,-0.057115473
2019-05-01  13:45:00,1,0.032699,-0.07173476
2019-05-01  13:45:00,2,0.032699,-0.06956828
2019-05-01  13:45:00,3,0.032699,-0.07522784
2019-05-01  14:00:00,0,0.032699,-0.013974262
2019-05-01  14:00:00,1,0.032699,-0.111628644
2019-05-01  14:00:00,2,0.032699,-0.08596489
2019-05-01  14:00:00,3,0.032699,-0.120072454
2019-05-01  14:15:00,0,0.032699,-0.1351152
2019-05-01  14:15:00,1,0.032699,-0.055013806
2019-05-01  14:15:00,2,0.032699,-0.078878015
2019-05-01  14:15:00,3,0.032699,-0.051761143
2019-05-01  14:30:00,0,0.032699,-0.1715081
2019-05-01  14:30:00,1,0.032699,-0.063500755
2019-05-01  14:30:00,2,0.032699,-0.09668286
2019-05-01  14:30:00,3,0.032699,-0.060740404
2019-05-01  14:45:00,0,0.032699,0.11095632
2019-05-01  14:45:00,1,0.032699,-0.009173006
2019-05-01  14:45:00,2,0.032699,0.018961424
2019-05-01  14:45:00,3,0.032699,-0.025347129
2019-05-01  15:00:00,0,0.032699,0.13415968
2019-05-01  15:00:00,1,0.032699,0.025480367
2019-05-01  15:00:00,2,0.032699,0.050733056
2019-05-01  15:00:00,3,0.032699,0.011122592
2019-05-01  15:15:00,0,0.032699,0.081720755
2019-05-01  15:15:00,1,0.032699,0.07211903
2019-05-01  15:15:00,2,0.032699,0.07507944
2019-05-01  15:15:00,3,0.032699,0.07310729
2019-05-01  15:30:00,0,0.032699,0.0840256
2019-05-01  15:30:00,1,0.032699,0.08625644
2019-05-01  15:30:00,2,0.032699,0.08738071
2019-05-01  15:30:00,3,0.032699,0.08857514
2019-05-01  15:45:00,0,0.032699,0.012492452
2019-05-01  15:45:00,1,0.032699,0.024462149
2019-05-01  15:45:00,2,0.032699,0.016930874
2019-05-01  15:45:00,3,0.032699,0.017797928
2019-05-01  16:00:00,0,0.032699,0.01786388
2019-05-01  16:00:00,1,0.032699,0.07499695
2019-05-01  16:00:00,2,0.032699,0.056475382
2019-05-01  16:00:00,3,0.032699,0.07467504
2019-05-01  16:15:00,0,0.032699,0.12022983
2019-05-01  16:15:00,1,0.032699,0.009084914
2019-05-01  16:15:00,2,0.032699,0.036660053
2019-05-01  16:15:00,3,0.032699,-0.0034949258
2019-05-01  16:30:00,0,0.032699,0.15324233
2019-05-01  16:30:00,1,0.032699,-0.08910657
2019-05-01  16:30:00,2,0.032699,-0.02620567
2019-05-01  16:30:00,3,0.032699,-0.11279188
2019-05-01  16:45:00,0,0.032699,0.018750118
2019-05-01  16:45:00,1,0.032699,0.06465847
2019-05-01  16:45:00,2,0.032699,0.049570914
2019-05-01  16:45:00,3,0.032699,0.06378181
2019-05-01  17:00:00,0,0.032699,0.018750118
2019-05-01  17:00:00,1,0.032699,0.06465847
2019-05-01  17:00:00,2,0.032699,0.049570914
2019-05-01  17:00:00,3,0.032699,0.06378181
2019-05-01  17:15:00,0,0.032699,0.018750118
2019-05-01  17:15:00,1,0.032699,0.06465847
2019-05-01  17:15:00,2,0.032699,0.049570914
2019-05-01  17:15:00,3,0.032699,0.06378181
2019-05-01  17:30:00,0,0.032699,0.018750118
2019-05-01  17:30:00,1,0.032699,0.06465847
2019-05-01  17:30:00,2,0.032699,0.049570914
2019-05-01  17:30:00,3,0.032699,0.06378181
2019-05-01  17:45:00,0,0.032699,0.018750118
2019-05-01  17:45:00,1,0.032699,0.06465847
2019-05-01  17:45:00,2,0.032699,0.049570914
2019-05-01  17:45:00,3,0.032699,0.06378181
2019-05-01  18:00:00,0,0.032699,0.018750118
2019-05-01  18:00:00,1,0.032699,0.06465847
2019-05-01  18:00:00,2,0.032699,0.049570914
2019-05-01  18:00:00,3,0.032699,0.06378181
2019-05-01  18:15:00,0,0.032699,0.018750118
2019-05-01  18:15:00,1,0.032699,0.06465847
2019-05-01  18:15:00,2,0.032699,0.049570914
2019-05-01  18:15:00,3,0.032699,0.06378181
2019-05-01  18:30:00,0,0.032699,0.018750118
2019-05-01  18:30:00,1,0.032699,0.06465847
2019-05-01  18:30:00,2,0.032699,0.049570914
2019-05-01  18:30:00,3,0.032699,0.06378181
2019-05-01  18:45:00,0,0.032699,0.018750118
2019-05-01  18:45:00,1,0.032699,0.06465847
2019-05-01  18:45:00,2,0.032699,0.049570914
2019-05-01  18:45:00,3,0.032699,0.06378181
2019-05-01  19:00:00,0,0.032699,0.018750118
2019-05-01  19:00:00,1,0.032699,0.06465847
2019-05-01  19:00:00,2,0.032699,0.049570914
2019-05-01  19:00:00,3,0.032699,0.06378181
2019-05-01  19:15:00,0,0.032699,0.018750118
2019-05-01  19:15:00,1,0.032699,0.06465847
2019-05-01  19:15:00,2,0.032699,0.049570914
2019-05-01  19:15:00,3,0.032699,0.06378181
2019-05-01  19:30:00,0,0.032699,0.01834251
2019-05-01  19:30:00,1,0.032699,0.059749246
2019-05-01  19:30:00,2,0.032699,0.04635703
2019-05-01  19:30:00,3,0.032699,0.05922934
2019-05-01  19:45:00,0,0.032699,0.017409947
2019-05-01  19:45:00,1,0.032699,0.048517466
2019-05-01  19:45:00,2,0.032699,0.03900401
2019-05-01  19:45:00,3,0.032699,0.048813775
2019-05-01  20:00:00,0,0.032699,0.016922854
2019-05-01  20:00:00,1,0.032699,0.042650923
2019-05-01  20:00:00,2,0.032699,0.035163403
2019-05-01  20:00:00,3,0.032699,0.04337355
2019-05-01  20:15:00,0,0.032699,0.016397266
2019-05-01  20:15:00,1,0.032699,0.036320746
2019-05-01  20:15:00,2,0.032699,0.031019278
2019-05-01  20:15:00,3,0.032699,0.037503388
2019-05-01  20:30:00,0,0.032699,0.015998445
2019-05-01  20:30:00,1,0.032699,0.03151737
2019-05-01  20:30:00,2,0.032699,0.027874688
2019-05-01  20:30:00,3,0.030507,0.03304907
2019-05-01  20:45:00,0,0.032699,0.015154393
2019-05-01  20:45:00,1,0.032699,0.021351617
2019-05-01  20:45:00,2,0.030507,0.021219552
2019-05-01  20:45:00,3,0.030507,0.023622058
2019-05-01  21:00:00,0,0.032699,0.014480885
2019-05-01  21:00:00,1,0.030507,0.0132399015
2019-05-01  21:00:00,2,0.030507,0.015909117
2019-05-01  21:00:00,3,0.030507,0.016099822
2019-05-01  21:15:00,0,0.030507,0.015578634
2019-05-01  21:15:00,1,0.030507,0.02646117
2019-05-01  21:15:00,2,0.030507,0.024564581
2019-05-01  21:15:00,3,0.030507,0.0283603
2019-05-01  21:30:00,0,0.030507,0.016627666
2019-05-01  21:30:00,1,0.030507,0.039095685
2019-05-01  21:30:00,2,0.030507,0.032835923
2019-05-01  21:30:00,3,0.030507,0.04007667
2019-05-01  21:45:00,0,0.030507,0.015821945
2019-05-01  21:45:00,1,0.030507,0.029391602
2019-05-01  21:45:00,2,0.030507,0.026483027
2019-05-01  21:45:00,3,0.030507,0.03107778
2019-05-01  22:00:00,0,0.030507,0.015087216
2019-05-01  22:00:00,1,0.030507,0.020542536
2019-05-01  22:00:00,2,0.030507,0.020689879
2019-05-01  22:00:00,3,0.030507,0.022871777
2019-05-01  22:15:00,0,0.030507,0.013358767
2019-05-01  22:15:00,1,0.030507,-0.00027487427
2019-05-01  22:15:00,2,0.030507,0.007061504
2019-05-01  22:15:00,3,0.030507,0.0035671592
2019-05-01  22:30:00,0,0.030507,0.013467735
2019-05-01  22:30:00,1,0.030507,0.0010375232
2019-05-01  22:30:00,2,0.030507,0.007920679
2019-05-01  22:30:00,3,0.030507,0.0047841854
2019-05-01  22:45:00,0,0.030507,0.014170257
2019-05-01  22:45:00,1,0.030507,0.009498689
2019-05-01  22:45:00,2,0.030507,0.013459887
2019-05-01  22:45:00,3,0.030507,0.012630481
2019-05-01  23:00:00,0,0.030507,0.013861322
2019-05-01  23:00:00,1,0.030507,0.0057778843
2019-05-01  23:00:00,2,0.030507,0.011024017
2019-05-01  23:00:00,3,0.030507,0.009180065
2019-05-01  23:15:00,0,0.030507,0.012062031
2019-05-01  23:15:00,1,0.030507,-0.015892752
2019-05-01  23:15:00,2,0.030507,-0.0031629317
2019-05-01  23:15:00,3,0.030507,-0.010915771
2019-05-01  23:30:00,0,0.030507,0.011582632
2019-05-01  23:30:00,1,0.030507,-0.021666624
2019-05-01  23:30:00,2,0.030507,-0.0069428645
2019-05-01  23:30:00,3,0.030507,-0.016270056
2019-05-01  23:45:00,0,0.030507,0.012470011
2019-05-01  23:45:00,1,0.030507,-0.010979041
2019-05-01  23:45:00,2,0.030507,5.389005e-05
2019-05-01  23:45:00,3,0.030507,-0.0063591376
2019-05-02  00:00:00,0,0.030507,0.013125757
2019-05-02  00:00:00,1,0.030507,-0.0030812547
2019-05-02  00:00:00,2,0.030507,0.0052242726
2019-05-02  00:00:00,3,0.030507,0.0009647235
2019-05-02  00:15:00,0,0.030507,0.012915401
2019-05-02  00:15:00,1,0.030507,-0.0056147724
2019-05-02  00:15:00,2,0.030507,0.0035656765
2019-05-02  00:15:00,3,0.030507,-0.001384683
2019-05-02  00:30:00,0,0.030507,0.011743611
2019-05-02  00:30:00,1,0.030507,-0.0105925575
2019-05-02  00:30:00,2,0.030507,0.0014627948
2019-05-02  00:30:00,3,0.030507,-0.003780514
2019-05-02  00:45:00,0,0.030507,0.010820667
2019-05-02  00:45:00,1,0.030507,-0.030843712
2019-05-02  00:45:00,2,0.030507,-0.012950759
2019-05-02  00:45:00,3,0.030507,-0.024780244
2019-05-02  01:00:00,0,0.030507,0.011112959
2019-05-02  01:00:00,1,0.030507,-0.027323358
2019-05-02  01:00:00,2,0.030507,-0.010646116
2019-05-02  01:00:00,3,0.030507,-0.021515712
2019-05-02  01:15:00,0,0.030507,0.010759454
2019-05-02  01:15:00,1,0.030507,-0.031580962
2019-05-02  01:15:00,2,0.030507,-0.013433408
2019-05-02  01:15:00,3,0.030507,-0.025463916
2019-05-02  01:30:00,0,0.030507,0.009590575
2019-05-02  01:30:00,1,0.030507,-0.04565894
2019-05-02  01:30:00,2,0.030507,-0.022649724
2019-05-02  01:30:00,3,0.030507,-0.038518846
2019-05-02  01:45:00,0,0.030507,0.010211367
2019-05-02  01:45:00,1,0.030507,-0.03818211
