timestep,real,predicted
3,0.112189,0.13966593
0,0.1411,0.25792974
1,0.133158,0.21051672
2,0.125617,0.22112758
3,0.118142,0.19354989
0,0.18806,0.12812778
1,0.203406,0.13209091
2,0.214994,0.13983805
3,0.22405,0.13472499
0,0.604922,0.5934476
1,0.601687,0.58723485
2,0.599224,0.5889871
3,0.591361,0.5787164
0,0.867467,0.83234864
1,0.779796,0.84187615
2,0.779796,0.8371792
3,0.760941,0.8332172
0,0.055,0.014694365
1,0.055,0.015811034
2,0.055,0.01759234
3,0.052168,0.018484108
0,0.684941,0.7496129
1,0.684941,0.6806121
2,0.684941,0.69890887
3,0.684941,0.67165565
0,0.715056,0.67291594
1,0.711558,0.69262826
2,0.714711,0.6975976
3,0.723628,0.700786
0,0.650217,0.63906604
1,0.648338,0.6444003
2,0.656222,0.64714587
3,0.655454,0.6428917
0,0.547213,0.5412579
1,0.541294,0.5552834
2,0.53801,0.5507341
3,0.533978,0.5486251
0,0.235455,0.21218841
1,0.245061,0.24805656
2,0.259083,0.25022686
3,0.273071,0.25692618
0,0.198167,0.14241455
1,0.190483,0.15426347
2,0.181417,0.14848606
3,0.173417,0.1485739
0,0.229589,0.28994676
1,0.225983,0.27246055
2,0.223467,0.27397627
3,0.221389,0.26462692
0,1.477725,1.4140804
1,1.460989,1.4746672
2,1.4497,1.449325
3,1.440006,1.4559543
0,0.153,0.12051267
1,0.152278,0.21844876
2,0.151267,0.19031428
3,0.149844,0.22323963
0,0.083,0.11669548
1,0.083,0.13015912
2,0.083411,0.12428096
3,0.085,0.12095875
0,0.385789,0.4714904
1,0.383389,0.41748825
2,0.382322,0.43048978
3,0.380183,0.4056378
0,0.988846,1.01834
1,0.945787,0.9453356
2,0.945787,0.96724015
3,0.945787,0.93529636
0,0.112,0.11500421
1,0.112467,0.103415586
2,0.114267,0.11818224
3,0.116758,0.10972787
0,0.428778,0.4722247
1,0.434689,0.4928436
2,0.456289,0.48910782
3,0.485657,0.48848033
0,0.303481,0.28650966
1,0.301022,0.29231277
2,0.29835,0.2906699
3,0.2967,0.2878403
0,0.193,0.20285296
1,0.190383,0.22565633
2,0.188789,0.21403974
3,0.188133,0.21476744
0,1.275404,1.2294998
1,1.30125,1.1104478
2,1.281586,1.150551
3,1.222441,1.0958122
0,0.057,0.07105686
1,0.057,-0.094744794
2,0.057,-0.05358081
3,0.057,-0.118746385
0,0.466767,0.49153838
1,0.459894,0.51389337
2,0.454178,0.5064923
3,0.447572,0.5104699
0,0.002,-0.085853636
1,0.002,-0.14652073
2,0.002,-0.118380696
3,0.002,-0.13523953
0,0.23749,0.2759174
1,0.236152,0.31472188
2,0.234256,0.3025423
3,0.232922,0.3126565
0,0.974007,1.0272534
1,0.964811,0.9748754
2,0.956671,0.98711705
3,0.940383,0.95747256
0,1.520041,1.4796687
1,1.520041,1.4914799
2,1.520041,1.4859143
3,1.520041,1.4847775
0,0.621692,0.65007335
1,0.616633,0.6087082
2,0.617067,0.6176843
3,0.606322,0.59682184
0,1.069013,1.1550571
1,1.069013,1.1290529
2,1.044267,1.1345743
3,1.010133,1.1241466
0,1.488948,1.3081161
1,1.678834,1.5496964
2,1.733283,1.4826834
3,1.774776,1.5605301
0,0.037,0.07896383
1,0.037811,0.05029834
2,0.041217,0.08683668
3,0.043611,0.08732271
0,0.305056,0.25611308
1,0.301189,0.27827755
2,0.296839,0.2688456
3,0.291889,0.26757637
0,0.727901,0.6285766
1,0.727901,0.6986028
2,0.727901,0.6782149
3,0.727901,0.69567657
0,0.354539,0.4144084
1,0.351933,0.4276707
2,0.349596,0.42227432
3,0.346911,0.42026412
0,0.254744,0.2870337
1,0.251844,0.27303538
2,0.248689,0.27567655
3,0.24671,0.2638234
0,1.3581,1.2001692
1,1.334808,1.24054
2,1.289833,1.2448533
3,1.270333,1.2511938
0,1.961926,1.7611983
1,1.968289,1.8662325
2,1.928585,1.8427854
3,1.933178,1.8696128
0,1.4938,1.3573135
1,1.4938,1.420806
2,1.4938,1.4006912
3,1.4938,1.4099511
0,0.871067,1.0486841
1,0.894833,0.91290206
2,0.907367,0.9649424
3,0.92905,0.91075206
0,0.768111,0.85470945
1,0.757433,0.78600645
2,0.733733,0.8102297
3,0.71675,0.7781209
0,0.744451,0.76059604
1,0.733358,0.68627805
2,0.719992,0.70556796
3,0.707748,0.67232645
0,0.281056,0.3049142
1,0.277108,0.37206256
2,0.273811,0.35182244
3,0.269244,0.3685606
0,0.734582,0.8017936
1,0.734582,0.8074314
2,0.734582,0.80340606
3,0.6868,0.79857266
0,1.458491,1.4160458
1,1.439311,1.4352934
2,1.435328,1.4276251
3,1.42825,1.4246365
0,1.158867,1.2729207
1,1.14248,1.1642014
2,1.154205,1.1995214
3,1.199844,1.1552231
0,0.573089,0.46509746
1,0.595178,0.5209788
2,0.614133,0.52504754
3,0.628615,0.546503
0,0.689281,0.7074634
1,0.719911,0.7102874
2,0.748444,0.71607494
3,0.768867,0.70938873
0,1.277993,1.1905178
1,1.277993,1.2102733
2,1.277993,1.2193445
3,1.277993,1.2195958
0,1.602806,1.6308229
1,1.602806,1.6628475
2,1.602806,1.6609129
3,1.602806,1.6680689
0,0.247544,0.2856785
1,0.247544,0.32596976
2,0.247544,0.33271775
3,0.247544,0.3490407
0,1.010743,1.1027186
1,0.996339,1.0177779
2,0.986343,1.0419755
3,0.987181,0.9982876
0,0.002,0.012555458
1,0.002,0.0129918605
2,0.002,0.018649563
3,0.002133,0.021445543
0,2.552993,2.6337953
1,2.552993,2.5605407
2,2.552993,2.5762157
3,2.552993,2.5474799
0,0.904446,0.88308126
1,0.88345,0.9024659
2,0.8657,0.894438
3,0.849844,0.89531285
0,1.0358,1.0473847
1,1.045243,1.0148798
2,1.032317,1.0224147
3,1.0147,1.0065687
0,1.258833,1.183752
1,1.269867,1.2701467
2,1.278378,1.2501987
3,1.288296,1.2715514
0,0.813608,0.7820313
1,0.823006,0.7860994
2,0.835728,0.7824146
3,0.85065,0.7792696
0,0.1274,0.0063989824
1,0.127112,0.04474993
2,0.127811,0.04428382
3,0.129,0.062499166
0,0.877216,0.9072623
1,0.862139,0.90438324
2,0.850139,0.90426695
3,0.834628,0.8952506
0,0.021322,-0.0033406857
1,0.021355,0.056213535
2,0.0208,0.039163835
3,0.020922,0.054535896
0,0.094,-0.026934346
1,0.092511,-0.012090966
2,0.091033,-0.018056992
3,0.08935,-0.017464206
0,0.164656,0.1538291
1,0.161989,0.19581166
2,0.157306,0.18193845
3,0.152568,0.1904569
0,2.552993,2.598196
1,2.552993,2.5811346
2,2.552993,2.581389
3,2.552993,2.5722148
0,0.057,0.1281443
1,0.057,0.056348026
2,0.056189,0.0736274
3,0.055,0.04099761
0,2.864845,2.7086904
1,2.864845,2.8140142
2,2.864845,2.7834067
3,2.864845,2.81824
0,1.552549,1.6193562
1,1.552549,1.5199295
2,1.552549,1.55688
3,1.507267,1.519968
0,0.720346,0.8973189
1,0.758111,0.78225845
2,0.79857,0.81893206
3,0.833281,0.7718252
0,1.783783,1.7432835
1,1.783783,1.7163821
2,1.783783,1.7348356
3,1.783783,1.7181407
0,0.431778,0.37263253
1,0.426495,0.43117684
2,0.421444,0.41300878
3,0.417294,0.42624533
0,0.002,-0.01005484
1,0.002,-0.03254898
2,0.002,-0.02271222
3,0.002,-0.0286491
0,0.267789,0.20840828
1,0.266056,0.3236661
2,0.263522,0.29128417
3,0.260035,0.32536077
0,1.75118,0.9617215
1,1.75118,1.5669776
2,1.75118,1.3997575
3,1.75118,1.608915
0,0.261244,0.36027655
1,0.272933,0.3252247
2,0.288208,0.3355021
3,0.304696,0.31729728
0,0.007,0.022762273
1,0.007,-0.0009036064
2,0.005983,0.0039696917
3,0.004,-0.009011783
0,0.206094,0.2500028
1,0.228242,0.17240563
2,0.25361,0.22438595
3,0.278644,0.20992784
0,0.258444,0.22431113
1,0.2557,0.2705621
2,0.253022,0.25723746
3,0.248679,0.26762897
0,0.821017,0.790128
1,0.810789,0.8399972
2,0.803442,0.8249947
3,0.805222,0.83513844
0,0.865478,0.9123044
1,0.867373,0.8200786
2,0.862778,0.8581604
3,0.851656,0.8204603
0,0.286828,0.20444661
1,0.2913,0.29703382
2,0.298239,0.27725983
3,0.30511,0.30507624
0,0.021733,0.032569576
1,0.021467,-0.017329417
2,0.021089,-0.0033468455
3,0.021452,-0.025197111
0,0.699067,0.7309175
1,0.6987,0.7332037
2,0.680302,0.7305657
3,0.68035,0.72657263
0,1.597075,1.4551903
1,1.586739,1.5840056
2,1.577259,1.5475341
3,1.567639,1.5821506
0,0.074383,0.05218123
1,0.072922,0.13262686
2,0.072,0.107421115
3,0.07,0.12580967
0,1.686783,1.7096515
1,1.686783,1.7229035
2,1.686783,1.7186576
3,1.686783,1.713741
0,2.552993,2.6448247
1,2.552993,2.5787652
2,2.552993,2.5929992
3,2.552993,2.5669034
0,0.5438,0.62555474
1,0.546889,0.52060294
2,0.555617,0.565364
3,0.5607,0.5311708
0,1.449859,1.6474457
1,1.419211,1.4773998
2,1.4238,1.5196688
3,1.396111,1.4572417
0,0.331483,0.28121397
1,0.328922,0.32104683
2,0.326256,0.31032813
3,0.324111,0.3177098
0,0.097733,0.06398149
1,0.098,0.08379841
2,0.098,0.07787105
3,0.0984,0.07647317
0,0.049939,0.117771186
1,0.063694,0.12335236
2,0.101993,0.119024664
3,0.132776,0.11457385
0,0.914358,0.9839595
1,0.928997,0.91838247
2,0.887817,0.94710004
3,0.892243,0.91432923
0,0.3634,0.36806905
1,0.363133,0.3734497
2,0.359023,0.37341058
3,0.358744,0.3673299
0,1.279289,1.2267877
1,1.279289,1.2620339
2,1.234552,1.2496412
3,1.2194,1.2566941
0,1.078571,1.0664252
1,1.069358,1.039472
2,1.069358,1.0439404
3,1.069358,1.0233558
0,1.801398,1.8018838
1,1.78463,1.8107687
2,1.78463,1.8045973
3,1.758444,1.7988327
0,0.420367,0.47034395
1,0.417567,0.5167806
2,0.416717,0.50192285
3,0.415717,0.5099982
0,0.036511,0.15285788
1,0.036232,0.090666875
2,0.035,0.10557201
3,0.035,0.079299256
0,0.6238,0.6919124
1,0.6238,0.55055845
2,0.6238,0.5857457
3,0.6238,0.5341614
0,1.287775,1.2471508
1,1.244087,1.2746599
2,1.244087,1.2644259
3,1.244087,1.2702279
0,0.954787,1.0801024
1,0.965711,0.9113031
2,0.973291,0.9796495
3,0.980686,0.9147916
0,0.517961,0.5145172
1,0.519917,0.503741
2,0.521544,0.51497924
3,0.51854,0.5028625
0,0.982711,0.9004721
1,0.982711,1.0143149
2,0.982711,1.0107632
3,0.982711,1.0622983
0,0.419499,0.5106347
1,0.414789,0.350067
2,0.392222,0.40393594
3,0.401561,0.34058493
0,0.866476,0.84960663
1,0.892944,0.80223227
2,0.884756,0.8258192
3,0.884211,0.802476
0,0.095211,0.13319774
1,0.096,0.04701782
2,0.096,0.0717079
3,0.096,0.03910778
0,0.007,0.017033394
1,0.007,0.043982267
2,0.007,0.036034986
3,0.007,0.044608146
0,1.4501,1.3446782
1,1.444289,1.4644159
2,1.464333,1.4356058
3,1.459778,1.468834
0,0.180633,0.30474743
1,0.187767,0.17521006
2,0.195911,0.21731034
3,0.203716,0.16122061
0,0.712522,0.6752656
1,0.73175,0.6826253
2,0.749606,0.7074652
3,0.768539,0.7111819
0,0.199789,0.22764273
1,0.196033,0.21663687
2,0.192183,0.21575643
3,0.19,0.20328198
0,0.368993,0.37237102
1,0.365267,0.41986018
2,0.3618,0.4034144
3,0.359133,0.4166028
0,0.153933,0.22334221
1,0.152678,0.22788656
2,0.151267,0.22275284
3,0.149256,0.21596417
0,1.6854,1.6636077
1,1.6854,1.672473
2,1.6452,1.670793
3,1.6452,1.6656884
0,1.306667,1.2462206
1,1.284178,1.2380785
2,1.303867,1.2370526
3,1.327958,1.2191678
0,0.641558,0.5992961
1,0.654467,0.6373836
2,0.674459,0.63566744
3,0.692974,0.64092034
0,0.742779,0.77908313
1,0.739439,0.7736572
2,0.73821,0.7720758
3,0.732578,0.767372
0,0.485267,0.29992503
1,0.383433,0.31353098
2,0.383433,0.30837232
3,0.383433,0.30922785
0,1.595056,1.548392
1,1.627406,1.5030811
2,1.655625,1.5360478
3,1.690178,1.5146544
0,1.427011,1.374281
1,1.488433,1.4229027
2,1.437089,1.4071504
3,1.437089,1.416441
0,0.163633,0.22305359
1,0.170449,0.22586778
2,0.177906,0.22991031
3,0.186588,0.22706068
0,1.084433,1.0991383
1,1.108963,0.99238664
2,1.137883,1.0465685
3,1.165222,1.0038509
0,0.751863,0.7693
1,0.769941,0.75652575
2,0.808383,0.77741194
3,0.780725,0.7789089
0,0.083611,0.014750058
1,0.083,0.016481798
2,0.083,0.018031467
3,0.081033,0.019106131
0,0.000267,0.009940748
1,0.000267,-0.041441448
2,0.000267,-0.019888695
3,0.000267,-0.03460785
0,0.282989,0.36574012
1,0.274204,0.3303922
2,0.269389,0.33800963
3,0.2675,0.31930888
0,1.211208,1.2541217
1,1.236233,1.2755548
2,1.25117,1.264635
3,1.243222,1.262834
0,0.77335,0.81047183
1,0.77335,0.82523
2,0.77335,0.8180257
3,0.710333,0.8184049
0,0.002,-0.3645479
1,0.002,-0.083708785
2,0.002,-0.16024935
3,0.002,-0.06337638
0,0.025589,0.023232028
1,0.026444,-0.050083034
2,0.028183,-0.019674521
3,0.031,-0.048562013
0,0.081,0.15309018
1,0.081,0.1385343
2,0.081,0.14508696
3,0.081,0.13575304
0,0.142,0.0874057
1,0.141478,0.1367515
2,0.14,0.1210621
3,0.138456,0.13131586
0,0.978157,0.9987214
1,0.958724,1.0042837
2,0.941928,0.9984988
3,0.926206,0.9950645
0,0.357,0.37338683
1,0.354004,0.38085276
2,0.351856,0.37655976
3,0.349589,0.37491012
0,1.828467,1.8243011
1,1.828467,1.8785727
2,1.787933,1.8603857
3,1.787933,1.8743082
0,0.1822,0.28234723
1,0.1799,0.30209005
2,0.178667,0.29391456
3,0.177,0.2988413
0,0.898883,0.8684962
1,0.883385,0.8876958
2,0.872808,0.8793787
3,0.86105,0.87524885
0,0.795417,0.8561582
1,0.810133,0.77979624
2,0.8225,0.812481
3,0.840166,0.7787003
0,0.004,0.043790713
1,0.004,-0.07012277
2,0.004,-0.04461052
3,0.004,-0.09327452
0,1.144639,1.2114713
1,1.118602,1.11043
2,1.146533,1.1519791
3,1.191514,1.105224
0,1.288877,1.1667644
1,1.233098,1.1555649
2,1.134952,1.1555245
3,1.121186,1.1423337
0,0.720833,0.71376574
1,0.70633,0.69150406
2,0.692215,0.70358264
3,0.691333,0.6893001
0,1.441185,1.2460943
1,1.453482,1.2916667
2,1.485022,1.2975795
3,1.525778,1.307992
0,0.046,0.15090637
1,0.046,0.025347624
2,0.046,0.05597424
3,0.046,0.005026646
0,1.303359,1.196065
1,1.303359,1.2613313
2,1.303359,1.242049
3,1.303359,1.2611289
0,0.028,0.06287578
1,0.028,0.0006579757
2,0.027733,0.016027752
3,0.027733,-0.006976858
0,0.401767,0.38012663
1,0.466932,0.5048249
2,0.60803,0.46934444
3,0.646574,0.506995
0,0.593067,0.5786543
1,0.626312,0.6425736
2,0.66015,0.63812226
3,0.704417,0.65263045
0,0.257033,0.13927035
1,0.247828,0.22848967
2,0.243133,0.20367058
3,0.243144,0.22899468
0,0.398313,0.38993108
1,0.393933,0.3814045
2,0.38785,0.38193142
3,0.383333,0.37279433
0,0.018678,0.017206559
1,0.018779,0.04606787
2,0.019088,0.037400354
3,0.018512,0.04654219
0,0.031,0.06562589
1,0.031,0.04209121
2,0.0308,0.046654526
3,0.030432,0.035484076
0,0.798002,0.657639
1,0.788128,0.7776409
2,0.766078,0.7605133
3,0.736725,0.7963135
0,0.399117,0.47064805
1,0.410994,0.42753574
2,0.422594,0.4452333
3,0.434672,0.4253661
0,1.233861,1.1365982
1,1.263417,1.2668024
2,1.298306,1.2380714
3,1.334417,1.2710286
0,0.886869,0.9440088
1,0.863845,0.86139643
2,0.845394,0.8792697
3,0.825661,0.8350222
0,1.396911,1.3244318
1,1.437804,1.3668116
2,1.481333,1.3661329
3,1.521222,1.3707798
0,0.658625,0.74960095
1,0.652067,0.7213706
2,0.644317,0.7262947
3,0.639142,0.7137719
0,1.009469,0.5597062
1,1.009469,0.82905096
2,0.9165,0.75395256
3,1.016607,0.8417397
0,0.076839,-0.028737554
1,0.079622,-0.052863866
2,0.081,-0.05237886
3,0.080233,-0.076386034
0,0.181917,0.17389323
1,0.179,0.23326436
2,0.178322,0.21408236
3,0.176722,0.22966957
0,0.513644,0.52103627
1,0.508083,0.5797135
2,0.501641,0.56205124
3,0.495311,0.5747961
0,0.444944,0.44467923
1,0.452338,0.47446105
2,0.459361,0.46597898
3,0.469772,0.46981913
0,0.375056,0.40610248
1,0.3736,0.45325887
2,0.371434,0.4366327
3,0.3694,0.44816917
0,0.743906,0.7976101
1,0.739789,0.74496174
2,0.736733,0.7587344
3,0.732833,0.7339333
0,0.009,-0.010204056
1,0.009379,-0.03948158
2,0.01059,-0.025424007
3,0.011,-0.039594427
0,1.459728,1.4651194
1,1.5144,1.4526727
2,1.5402,1.4562336
3,1.489389,1.4367976
0,0.176978,0.1956705
1,0.174589,0.2309748
2,0.172322,0.2189808
3,0.169783,0.22713265
0,0.66925,0.78707397
1,0.670249,0.7094553
2,0.683333,0.72655934
3,0.752903,0.69244045
0,0.044,-0.015985785
1,0.044,0.010240175
2,0.044,0.0068316422
3,0.044,0.0160073
0,0.81235,0.7987203
1,0.801563,0.79152507
2,0.792489,0.7914151
3,0.784978,0.7849123
0,0.595178,0.51549804
1,0.614133,0.5799761
2,0.628615,0.5817056
3,0.657781,0.6043825
0,0.1937,0.21253604
1,0.191717,0.20707852
2,0.188433,0.20598064
3,0.186722,0.20120211
0,0.254125,0.27709177
1,0.252292,0.27537823
2,0.249733,0.27679986
3,0.25,0.27108532
0,1.249748,1.3085126
1,1.231833,1.1979914
2,1.213594,1.2418116
3,1.243706,1.1987919
0,1.75118,1.8203169
1,1.75118,1.8377076
2,1.75118,1.8292916
3,1.75118,1.8265693
0,0.696547,0.644597
1,0.813408,0.76520187
2,0.875008,0.73007816
3,0.960014,0.76548105
0,0.255311,0.36264694
1,0.234378,0.288489
2,0.229578,0.30569425
3,0.224972,0.27776647
0,0.852485,0.80747753
1,0.873152,0.89143336
2,0.907422,0.8731585
3,0.9268,0.8955687
0,0.25649,0.2469315
1,0.251439,0.26192775
2,0.246168,0.25606227
3,0.242034,0.25653398
0,0.790006,0.7849553
1,0.77605,0.7378723
2,0.756633,0.75598705
3,0.741194,0.7303518
0,0.6348,0.7827086
1,0.634933,0.69479245
2,0.644594,0.71692276
3,0.664378,0.6829747
0,0.435978,0.47327375
1,0.430978,0.50576967
2,0.427106,0.49307978
3,0.42659,0.49968874
0,0.647463,0.77437276
1,0.613644,0.5814197
2,0.615367,0.6393148
3,0.604985,0.56032175
0,1.198581,1.1252517
1,1.209824,1.1605687
2,1.220222,1.1499288
3,1.220222,1.1586366
0,0.079744,0.04433832
1,0.079,0.08915296
2,0.078244,0.07514117
3,0.077,0.085087255
0,0.971824,0.88851494
1,0.9925,0.8294712
2,1.016111,0.85985255
3,1.030583,0.83477026
0,2.7436,2.479732
1,2.7436,2.6737185
2,2.7436,2.6186194
3,2.7436,2.6838057
0,0.02,0.016032683
1,0.02,0.03192973
2,0.019322,0.028144643
3,0.01881,0.033431463
0,0.140667,0.11521689
1,0.139467,0.17764895
2,0.137733,0.1583004
3,0.137733,0.17579147
0,0.534233,0.41338244
1,0.545127,0.4981386
2,0.554983,0.47300422
3,0.561489,0.49719214
0,0.713656,0.77208996
1,0.7099,0.8020261
2,0.707717,0.7953392
3,0.707717,0.7989522
0,0.063,0.017972058
1,0.063,0.055287518
2,0.063,0.043436106
3,0.063,0.055091847
0,0.614967,0.62645257
1,0.60639,0.66071796
2,0.594822,0.65002906
3,0.585179,0.64937043
0,0.3972,0.38402694
1,0.389583,0.41835985
2,0.382933,0.40672043
3,0.377279,0.41105962
0,0.228807,0.29509667
1,0.245089,0.305777
2,0.264315,0.32155266
3,0.283722,0.32488185
0,1.329708,1.3106912
1,1.337311,1.2864343
2,1.3426,1.3027548
3,1.348183,1.2852567
0,1.303359,1.2580249
1,1.303359,1.251481
2,1.303359,1.2503964
3,1.303359,1.2453313
0,0.109733,0.13962972
1,0.091467,0.17984004
2,0.079933,0.1647172
3,0.068467,0.16721529
0,0.937931,0.8202276
1,0.937931,0.94963545
2,0.937931,0.9121567
3,0.85962,0.95133877
0,0.244778,0.28415227
1,0.255743,0.28544602
2,0.264587,0.28708386
3,0.271422,0.27460468
0,1.119305,1.1235448
1,1.10443,1.1171176
2,1.10443,1.1176574
3,1.10443,1.108637
0,2.864845,2.5750227
1,2.864845,2.7184572
2,2.864845,2.6773674
3,2.864845,2.7255147
0,0.055589,0.1272889
1,0.055,0.103322074
2,0.053217,0.10711769
3,0.052,0.092163555
0,0.558389,0.4667011
1,0.55625,0.5068464
2,0.551522,0.49475446
3,0.545894,0.50756437
0,0.835106,0.94591296
1,0.856594,0.7563861
2,0.874581,0.8330004
3,0.892225,0.75886995
0,0.489456,0.56423616
1,0.48335,0.532112
2,0.4762,0.5394764
3,0.468233,0.51959693
0,0.324144,0.33088398
1,0.324911,0.3930558
2,0.323578,0.3740498
3,0.319411,0.38816088
0,1.4158,1.5007699
1,1.447504,1.4259785
2,1.454083,1.4636291
3,1.4919,1.4279282
0,0.189322,0.09716864
1,0.19,0.100099094
2,0.188522,0.098008394
3,0.186256,0.09792933
0,1.218183,1.2230284
1,1.242883,1.2113155
2,1.25755,1.2328619
3,1.274197,1.2221044
0,1.558317,1.4402996
1,1.578217,1.4120471
2,1.594867,1.4346653
3,1.610489,1.4158454
0,0.811683,0.9088695
1,0.837616,0.84424305
2,0.839056,0.8777046
3,0.84636,0.848927
0,0.89069,0.8135373
1,0.85427,0.8371175
2,0.864,0.8293267
3,0.863444,0.8318602
0,2.7436,2.7932174
1,2.7436,2.7040472
2,2.7436,2.724819
3,2.7436,2.685637
0,0.513444,0.45319244
1,0.512011,0.55300874
2,0.518972,0.52354324
3,0.52006,0.55146885
0,0.661189,0.7648243
1,0.676629,0.67885536
2,0.696156,0.709931
3,0.711756,0.6761825
0,0.186656,0.30074924
1,0.185189,0.2265189
2,0.184,0.24428038
3,0.183456,0.21585524
0,0.261367,0.22091828
1,0.2588,0.27786613
2,0.255537,0.26037696
3,0.252911,0.2732826
0,0.588578,0.5403902
1,0.575917,0.6362431
2,0.614067,0.60415894
3,0.6553,0.63078845
0,0.067467,-0.014783533
1,0.068,0.007186845
2,0.068,0.011335533
3,0.068,0.019650508
0,0.652,0.64267397
1,0.647661,0.67306596
2,0.642144,0.6647387
3,0.639667,0.6689483
0,1.003567,1.4932185
1,0.982517,1.1370296
2,0.958445,1.2301185
3,0.944822,1.1015759
0,0.195,0.21603818
1,0.195,0.22338977
2,0.194867,0.21974051
3,0.194744,0.21375635
0,0.370911,0.4217479
1,0.369859,0.38731724
2,0.3674,0.39711457
3,0.3659,0.3800903
0,0.765883,0.7998633
1,0.780343,0.69139695
2,0.793216,0.73705435
3,0.800961,0.6928327
0,0.898333,0.82030314
1,0.933881,0.8266531
2,0.969,0.8437318
3,0.9959,0.8415431
0,0.101572,0.09207913
1,0.097322,0.12872574
2,0.094656,0.11946735
3,0.093722,0.12900962
0,0.7188,0.68126
1,0.720155,0.71891093
2,0.719856,0.7077351
3,0.712879,0.71406025
0,1.269922,1.2168725
1,1.2517,1.250059
2,1.229167,1.252417
3,1.248087,1.2591842
0,0.920662,0.8459459
1,0.902206,0.82561404
2,0.8983,0.8342769
3,0.884059,0.81775576
0,0.327778,0.53282976
1,0.327778,0.3830205
2,0.327778,0.43740827
3,0.327778,0.37579322
0,0.928956,0.93804234
1,0.927538,0.9724127
2,0.923207,0.9610432
3,0.919622,0.9647147
0,1.746457,1.6716292
1,1.72883,1.723241
2,1.718194,1.7057832
3,1.711917,1.7104585
0,0.107,0.016593494
1,0.105,0.03868411
2,0.105,0.03256648
3,0.104722,0.039695006
0,1.356258,1.5132729
1,1.369042,1.4216008
2,1.389222,1.4580009
3,1.437667,1.42344
0,0.51882,0.5364775
1,0.546421,0.4930128
2,0.566537,0.52168864
3,0.5617,0.50036454
0,0.197356,0.2081216
1,0.193156,0.2734895
2,0.188644,0.2554927
3,0.184911,0.27080315
0,0.01369,0.018750118
1,0.014033,0.06465847
2,0.013,0.049570914
3,0.013,0.06378181
0,1.346126,1.4140857
1,1.329459,1.263882
2,1.341244,1.3197774
3,1.386178,1.2573884
0,0.083,0.12876442
1,0.081522,0.067251645
2,0.080322,0.08129828
3,0.079,0.056826234
0,0.122483,0.17276494
1,0.121244,0.16892377
2,0.12,0.16809916
3,0.118444,0.1623264
0,0.789633,0.72583187
1,0.776,0.76102597
2,0.783356,0.7505908
3,0.791133,0.75488645
0,0.272258,0.13455266
1,0.272189,-0.14772809
2,0.264148,-0.07491465
3,0.256334,-0.17528193
0,0.043589,-0.057596594
1,0.042,-0.013787776
2,0.042,-0.027489658
3,0.042,-0.014910452
0,1.073,1.0709337
1,1.06535,1.0756985
2,1.056617,1.0720859
3,1.0487,1.0658541
0,0.153411,0.16231304
1,0.152378,0.1703372
2,0.151419,0.16601375
3,0.151,0.16369593
0,0.104311,0.12766947
1,0.103,0.064660065
2,0.101389,0.07707038
3,0.101,0.04991012
0,1.668359,1.4856081
1,1.668359,1.5797945
2,1.668359,1.55263
3,1.668359,1.5805088
0,0.229578,0.3165326
1,0.224972,0.24827108
2,0.222056,0.26390988
3,0.219111,0.23806717
0,0.632806,0.6640122
1,0.644117,0.5568803
2,0.653356,0.6058884
3,0.584498,0.5606992
0,0.719272,0.7395434
1,0.700774,0.6918537
2,0.692373,0.70247793
3,0.678089,0.6775941
0,0.554139,0.6401638
1,0.543483,0.6023279
2,0.534767,0.6102337
3,0.526335,0.5838381
0,0.586052,0.5985286
1,0.593578,0.5766037
2,0.5922,0.58005303
3,0.584489,0.56576097
0,0.739818,0.7473975
1,0.74319,0.7395393
2,0.744678,0.7409853
3,0.747344,0.7280474
0,1.570978,1.5510132
1,1.577994,1.5903544
2,1.596926,1.5883443
3,1.632222,1.6016296
0,0.475944,0.55733734
1,0.467567,0.44492504
2,0.462418,0.47106445
3,0.456567,0.4206149
0,0.682133,0.6678148
1,0.67868,0.6622722
2,0.683339,0.6740174
3,0.67985,0.66610444
0,1.783783,1.7634714
1,1.783783,1.6705916
2,1.783783,1.7002741
3,1.783783,1.6585038
0,0.610249,0.6041158
1,0.613878,0.584868
2,0.613878,0.58843553
3,0.613878,0.5738284
0,0.94605,1.0739795
1,0.94605,0.90575534
2,0.94605,0.9489634
3,0.90095,0.88103646
0,1.789917,1.7654512
1,1.789917,1.7379557
2,1.789917,1.7395294
3,1.789917,1.7129925
0,1.475778,1.4354233
1,1.470311,1.4513808
2,1.456443,1.4449657
3,1.446988,1.439463
0,0.705604,0.72238874
1,0.699823,0.7576318
2,0.692272,0.74786127
3,0.68435,0.75197613
0,0.115111,0.13309525
1,0.114,0.14265245
2,0.114,0.13697629
3,0.114,0.13737401
0,0.247767,0.26176926
1,0.258408,0.22867063
2,0.270061,0.26083955
3,0.281922,0.25293314
0,1.012667,0.9760423
1,1.055883,1.0012344
2,1.100881,1.010488
3,1.140538,1.0096551
0,1.880444,1.8966777
1,1.880444,1.9408383
2,1.880444,1.9253371
3,1.840711,1.9338101
0,1.488348,1.5134953
1,1.471394,1.5521799
2,1.458107,1.5391479
3,1.447518,1.54389
0,0.600594,0.6859758
1,0.582623,0.62845343
2,0.582623,0.64223367
3,0.549911,0.6169045
0,0.688233,0.63316554
1,0.694067,0.70763844
2,0.695167,0.6851299
3,0.6916,0.706159
