time,timestep,real,predicted
2019-05-02  13:45:00,0,0.030507,0.11809099
2019-05-02  14:00:00,0,0.030507,0.10142583
2019-05-02  14:15:00,0,0.030507,0.073165074
2019-05-02  14:30:00,0,0.030507,0.06536683
2019-05-02  14:45:00,0,0.030507,0.03756751
2019-05-02  15:00:00,0,0.030507,0.027952015
2019-05-02  15:15:00,0,0.030507,0.01776119
2019-05-02  15:30:00,0,0.030507,0.013165653
2019-05-02  15:45:00,0,0.030507,0.0027513802
2019-05-02  16:00:00,0,0.030507,-0.004040204
2019-05-02  16:15:00,0,0.030507,-0.019902654
2019-05-02  16:30:00,0,0.030507,-0.02145397
2019-05-02  16:45:00,0,0.030507,-0.0040617064
2019-05-02  17:00:00,0,0.030507,-0.0065826103
2019-05-02  17:15:00,0,0.030507,-0.024275072
2019-05-02  17:30:00,0,0.030507,-0.034652144
2019-05-02  17:45:00,0,0.030507,-0.029432602
2019-05-02  18:00:00,0,0.030507,-0.034105204
2019-05-02  18:15:00,0,0.030507,-0.03635765
2019-05-02  18:30:00,0,0.030507,-0.03633509
2019-05-02  18:45:00,0,0.030507,-0.037258483
2019-05-02  19:00:00,0,0.030507,-0.037097394
2019-05-02  19:15:00,0,0.030507,-0.050862208
2019-05-02  19:30:00,0,0.030507,-0.062116407
2019-05-02  19:45:00,0,0.030507,-0.05013551
2019-05-02  20:00:00,0,0.030507,-0.05502128
2019-05-02  20:15:00,0,0.030507,-0.07216451
2019-05-02  20:30:00,0,0.030507,-0.07449838
2019-05-02  20:45:00,0,0.030507,-0.06174504
2019-05-02  21:00:00,0,0.030507,-0.05525451
2019-05-02  21:15:00,0,0.026048,-0.054509133
2019-05-02  21:30:00,0,0.026048,-0.05968357
2019-05-02  21:45:00,0,0.026048,-0.05237835
2019-05-02  22:00:00,0,0.026048,-0.05587902
2019-05-02  22:15:00,0,0.026048,-0.04593171
2019-05-02  22:30:00,0,0.026048,-0.051148638
2019-05-02  22:45:00,0,0.026048,-0.07258657
2019-05-02  23:00:00,0,0.026048,-0.06983469
2019-05-02  23:15:00,0,0.026048,-0.0736619
2019-05-02  23:30:00,0,0.026048,-0.071561776
2019-05-02  23:45:00,0,0.026048,-0.061696492
2019-05-03  00:00:00,0,0.026048,-0.06735442
2019-05-03  00:15:00,0,0.026048,-0.0728262
2019-05-03  00:30:00,0,0.026048,-0.082139544
2019-05-03  00:45:00,0,0.026048,-0.08580283
2019-05-03  01:00:00,0,0.026048,-0.089575924
2019-05-03  01:15:00,0,0.026048,-0.09028394
2019-05-03  01:30:00,0,0.026048,-0.09799322
2019-05-03  01:45:00,0,0.026048,-0.097265966
2019-05-03  02:00:00,0,0.026048,-0.100875504
2019-05-03  02:15:00,0,0.026048,-0.09133717
2019-05-03  02:30:00,0,0.026048,-0.098257236
2019-05-03  02:45:00,0,0.026048,-0.10689553
2019-05-03  03:00:00,0,0.026048,-0.10397915
2019-05-03  03:15:00,0,0.026048,-0.091245405
2019-05-03  03:30:00,0,0.026048,-0.09008963
2019-05-03  03:45:00,0,0.026048,-0.10144181
2019-05-03  04:00:00,0,0.026048,-0.103390865
2019-05-03  04:15:00,0,0.026048,-0.10278831
2019-05-03  04:30:00,0,0.026048,-0.09991542
2019-05-03  04:45:00,0,0.026048,-0.1059855
2019-05-03  05:00:00,0,0.026048,-0.10290421
2019-05-03  05:15:00,0,0.026048,-0.08748553
2019-05-03  05:30:00,0,0.026048,-0.08193392
2019-05-03  05:45:00,0,0.026048,-0.05690413
2019-05-03  06:00:00,0,0.026048,-0.041436844
2019-05-03  06:15:00,0,0.026048,-0.070186995
2019-05-03  06:30:00,0,0.026048,-0.071346186
2019-05-03  06:45:00,0,0.026048,-0.051599994
2019-05-03  07:00:00,0,0.026048,-0.013822481
2019-05-03  07:15:00,0,0.026048,0.039311595
2019-05-03  07:30:00,0,0.026048,-0.12760174
2019-05-03  07:45:00,0,0.026048,-0.21308514
2019-05-03  08:00:00,0,0.026048,-0.23747134
2019-05-03  08:15:00,0,0.026048,-0.15798569
2019-05-03  08:30:00,0,0.026048,-0.15687928
2019-05-03  08:45:00,0,0.026048,-0.13220185
2019-05-03  09:00:00,0,0.026048,-0.08026347
2019-05-03  09:15:00,0,0.026048,-0.18779108
2019-05-03  09:30:00,0,0.026048,-0.080804
2019-05-03  09:45:00,0,0.026048,-0.015912622
2019-05-03  10:00:00,0,0.026048,-0.008910976
2019-05-03  10:15:00,0,0.026048,-0.012906581
2019-05-03  10:30:00,0,0.026048,-0.048017137
2019-05-03  10:45:00,0,0.026048,0.0305138
2019-05-03  11:00:00,0,0.026048,0.0886039
2019-05-03  11:15:00,0,0.026048,-0.12296679
2019-05-03  11:30:00,0,0.026048,0.012509663
2019-05-03  11:45:00,0,0.026048,0.008701567
2019-05-03  12:00:00,0,0.026048,-0.0043430254
2019-05-03  12:15:00,0,0.026048,-0.019020006
2019-05-03  12:30:00,0,0.026048,-0.020124689
2019-05-03  12:45:00,0,0.026048,-0.0020134896
2019-05-03  13:00:00,0,0.026048,-0.016370602
2019-05-03  13:15:00,0,0.026048,-0.020775482
2019-05-03  13:30:00,0,0.026048,-0.021798655
2019-05-03  13:45:00,0,0.026048,-0.050030388
2019-05-03  14:00:00,0,0.026048,-0.048269033
2019-05-03  14:15:00,0,0.026048,-0.04476565
2019-05-03  14:30:00,0,0.026048,-0.04072509
2019-05-03  14:45:00,0,0.026048,-0.053614132
2019-05-03  15:00:00,0,0.026048,-0.055684544
2019-05-03  15:15:00,0,0.026048,-0.059318326
2019-05-03  15:30:00,0,0.026048,-0.058011375
2019-05-03  15:45:00,0,0.026048,-0.05766333
2019-05-03  16:00:00,0,0.026048,-0.036741108
2019-05-03  16:15:00,0,0.026048,-0.030013882
2019-05-03  16:30:00,0,0.026048,-0.022582255
2019-05-03  16:45:00,0,0.026048,-0.022213131
2019-05-03  17:00:00,0,0.026048,-0.01179076
2019-05-03  17:15:00,0,0.026048,-0.022757448
2019-05-03  17:30:00,0,0.026048,-0.022350088
2019-05-03  17:45:00,0,0.026048,-0.0236383
2019-05-03  18:00:00,0,0.026048,-0.029874928
2019-05-03  18:15:00,0,0.026048,-0.025907718
2019-05-03  18:30:00,0,0.026048,-0.010895893
2019-05-03  18:45:00,0,0.026048,-0.011159718
2019-05-03  19:00:00,0,0.026048,-0.013427496
2019-05-03  19:15:00,0,0.026048,-0.028763741
